Animal ID,Name_Intake,DateTime_Intake,MonthYear_Intake,Found Location,Intake Type,Intake Condition,Animal Type_Intake,Sex upon Intake,Age upon Intake,Breed_Intake,Color_Intake,Name_Outcome,DateTime_Outcome,MonthYear_Outcome,Date of Birth,Animal Type_Outcome,Sex upon Outcome,Age upon Outcome,Breed_Outcome,Color_Outcome,binary_outcome
A754361,*Ripley,07/19/2017 02:12:00 PM,07/19/2017 02:12:00 PM,812 And Doyle in Travis (TX),Stray,Normal,Dog,Intact Female,2 years,Rottweiler Mix,Black/Tan,*Ripley,08/15/2017 11:00:00 AM,08/15/2017 11:00:00 AM,07/19/2015,Dog,Intact Female,2 years,Rottweiler Mix,Black/Tan,0.0
A761288,,11/02/2017 12:22:00 PM,11/02/2017 12:22:00 PM,Nixon Lane And 969 in Austin (TX),Stray,Normal,Dog,Intact Female,1 month,Labrador Retriever Mix,Brown/White,,11/03/2017 12:00:00 AM,11/03/2017 12:00:00 AM,09/02/2017,Dog,Intact Female,2 months,Labrador Retriever Mix,Brown/White,0.0
A788436,*Tex,02/02/2019 01:20:00 PM,02/02/2019 01:20:00 PM,12202 Abernathy Street in Manor (TX),Stray,Normal,Dog,Intact Male,1 month,Labrador Retriever Mix,White/Black,*Tex,02/21/2019 06:09:00 PM,02/21/2019 06:09:00 PM,12/18/2018,Dog,Neutered Male,2 months,Labrador Retriever Mix,White/Black,0.0
A688174,,09/15/2014 04:28:00 PM,09/15/2014 04:28:00 PM,Austin (TX),Euthanasia Request,Sick,Cat,Intact Female,10 years,Domestic Shorthair Mix,Calico,,09/15/2014 06:58:00 PM,09/15/2014 06:58:00 PM,09/15/2004,Cat,Intact Female,10 years,Domestic Shorthair Mix,Calico,1.0
A757648,140,09/04/2017 04:09:00 PM,09/04/2017 04:09:00 PM,Outside Jurisdiction,Public Assist,Normal,Dog,Intact Female,2 years,Australian Cattle Dog Mix,Brown/Black,140,09/15/2017 02:26:00 PM,09/15/2017 02:26:00 PM,09/04/2015,Dog,Intact Female,2 years,Australian Cattle Dog Mix,Brown/Black,0.0
A683662,,07/13/2014 01:52:00 PM,07/13/2014 01:52:00 PM,5901 S First in Austin (TX),Stray,Normal,Cat,Intact Female,4 months,Domestic Shorthair Mix,Torbie/White,,07/15/2014 09:00:00 AM,07/15/2014 09:00:00 AM,02/13/2014,Cat,Intact Female,4 months,Domestic Shorthair Mix,Torbie/White,0.0
A761155,*Otis,10/30/2017 01:02:00 PM,10/30/2017 01:02:00 PM,Lucerne Dr And Cape Cod Dr in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Chihuahua Shorthair,Brown/Tan,*Otis,11/19/2017 04:19:00 PM,11/19/2017 04:19:00 PM,10/31/2015,Dog,Neutered Male,2 years,Chihuahua Shorthair,Brown/Tan,0.0
A746698,Coffee,04/07/2017 01:40:00 PM,04/07/2017 01:40:00 PM,9001 Northgate Blvd in Austin (TX),Stray,Normal,Dog,Intact Male,4 months,Harrier Mix,Brown/White,Coffee,04/10/2017 02:11:00 PM,04/10/2017 02:11:00 PM,11/10/2016,Dog,Intact Male,4 months,Harrier Mix,Brown/White,0.0
A734796,*Hans,09/13/2016 11:08:00 AM,09/13/2016 11:08:00 AM,907 W Slaughter Ln in Austin (TX),Stray,Normal,Dog,Intact Male,10 months,Pit Bull Mix,Blue/White,*Hans,09/20/2016 06:06:00 PM,09/20/2016 06:06:00 PM,11/13/2015,Dog,Neutered Male,10 months,Pit Bull Mix,Blue/White,0.0
A728774,,06/08/2016 01:51:00 PM,06/08/2016 01:51:00 PM,2315 E 10Th St in Austin (TX),Stray,Normal,Dog,Intact Male,1 week,Glen Of Imaal Mix,White/Black,,07/27/2016 03:19:00 PM,07/27/2016 03:19:00 PM,06/01/2016,Dog,Neutered Male,1 month,Glen Of Imaal Mix,White/Black,0.0
A676872,Whiskers,04/16/2014 12:22:00 PM,04/16/2014 12:22:00 PM,6200 Carnation Ter in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Orange Tabby,Whiskers,04/20/2014 06:18:00 PM,04/20/2014 06:18:00 PM,02/16/2014,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Orange Tabby,0.0
A736980,,10/20/2016 01:45:00 PM,10/20/2016 01:45:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Blue,,11/25/2016 10:37:00 AM,11/25/2016 10:37:00 AM,09/05/2016,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Blue,0.0
A746114,,03/28/2017 10:55:00 PM,03/28/2017 10:55:00 PM,5656 Bee Caves in Travis (TX),Wildlife,Normal,Other,Unknown,1 year,Bat Mix,Brown,,03/29/2017 07:50:00 AM,03/29/2017 07:50:00 AM,03/28/2016,Other,Unknown,1 year,Bat Mix,Brown,1.0
A785765,Star Jimenez,12/09/2018 01:25:00 PM,12/09/2018 01:25:00 PM,9901 Rodriguez Road in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,German Shepherd Mix,Tricolor,Star Jimenez,12/16/2018 05:09:00 PM,12/16/2018 05:09:00 PM,12/09/2017,Dog,Spayed Female,1 year,German Shepherd Mix,Tricolor,0.0
A711584,Kitty,09/09/2015 12:11:00 PM,09/09/2015 12:11:00 PM,Simon And Aldrich in Austin (TX),Stray,Normal,Cat,Intact Male,4 weeks,Domestic Shorthair Mix,Black/White,Kitty,10/18/2015 12:00:00 AM,10/18/2015 12:00:00 AM,08/09/2015,Cat,Intact Male,2 months,Domestic Shorthair Mix,Black/White,0.0
A765526,,01/22/2018 10:40:00 AM,01/22/2018 10:40:00 AM,2525 S Lakeshore in Austin (TX),Wildlife,Sick,Other,Unknown,1 year,Raccoon Mix,Gray/Black,,01/22/2018 11:53:00 AM,01/22/2018 11:53:00 AM,01/22/2017,Other,Unknown,1 year,Raccoon Mix,Gray/Black,1.0
A756611,Lucky,08/23/2017 08:50:00 AM,08/23/2017 08:50:00 AM,7400 Colton Bluff Springs Road in Austin (TX),Stray,Normal,Dog,Intact Male,1 year,Pit Bull Mix,White/Black,Lucky,08/23/2017 05:13:00 PM,08/23/2017 05:13:00 PM,08/23/2016,Dog,Intact Male,1 year,Pit Bull Mix,White/Black,0.0
A776181,,07/10/2018 07:29:00 AM,07/10/2018 07:29:00 AM,12618 Dringenberg Dr in Austin (TX),Stray,Sick,Cat,Intact Female,10 years,Domestic Shorthair Mix,Tortie,,07/10/2018 01:25:00 PM,07/10/2018 01:25:00 PM,07/10/2008,Cat,Intact Female,10 years,Domestic Shorthair Mix,Tortie,0.0
A673111,B.G.,02/19/2014 01:51:00 PM,02/19/2014 01:51:00 PM,Travis (TX),Public Assist,Normal,Dog,Intact Female,5 years,Toy Poodle,Apricot,B.G.,03/07/2014 07:24:00 PM,03/07/2014 07:24:00 PM,02/19/2009,Dog,Spayed Female,5 years,Toy Poodle,Apricot,0.0
A786221,Hunny,12/19/2018 03:08:00 PM,12/19/2018 03:08:00 PM,South Pleasant Valley Road And East Riverside Drive in Austin (TX),Stray,Normal,Dog,Spayed Female,1 year,Chesa Bay Retr Mix,Chocolate,Hunny,12/27/2018 06:59:00 PM,12/27/2018 06:59:00 PM,12/19/2017,Dog,Spayed Female,1 year,Chesa Bay Retr Mix,Chocolate,0.0
A758536,,09/18/2017 11:53:00 AM,09/18/2017 11:53:00 AM,7710 Cloudberry Circle in Austin (TX),Stray,Normal,Cat,Intact Female,6 months,Domestic Shorthair Mix,Brown Tabby,,09/23/2017 11:09:00 AM,09/23/2017 11:09:00 AM,03/18/2017,Cat,Intact Female,6 months,Domestic Shorthair Mix,Brown Tabby,0.0
A730880,,07/12/2016 11:34:00 AM,07/12/2016 11:34:00 AM,2005 Trede Dr in Austin (TX),Stray,Normal,Cat,Intact Female,4 months,Domestic Medium Hair Mix,Brown Tabby,,08/07/2016 06:23:00 PM,08/07/2016 06:23:00 PM,02/12/2016,Cat,Spayed Female,5 months,Domestic Medium Hair Mix,Brown Tabby,0.0
A749789,,05/19/2017 02:31:00 PM,05/19/2017 02:31:00 PM,Davis And Manchaca in Austin (TX),Stray,Normal,Dog,Intact Male,3 weeks,Labrador Retriever Mix,Brown Brindle/White,,05/26/2017 12:00:00 AM,05/26/2017 12:00:00 AM,04/27/2017,Dog,Intact Male,4 weeks,Labrador Retriever Mix,Brown Brindle/White,0.0
A759020,,09/25/2017 02:11:00 PM,09/25/2017 02:11:00 PM,Westgate And Linnet in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Chihuahua Shorthair Mix,Brown/Black,,10/02/2017 04:38:00 PM,10/02/2017 04:38:00 PM,09/25/2014,Dog,Intact Female,3 years,Chihuahua Shorthair Mix,Brown/Black,0.0
A789714,Linus,02/26/2019 12:51:00 PM,02/26/2019 12:51:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,4 years,Labrador Retriever Mix,Tan/White,Linus,03/09/2019 03:40:00 PM,03/09/2019 03:40:00 PM,02/26/2015,Dog,Neutered Male,4 years,Labrador Retriever Mix,Tan/White,0.0
A736349,*Mica,10/09/2016 11:00:00 AM,10/09/2016 11:00:00 AM,5006 Emerald Forest in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black,*Mica,10/13/2016 03:58:00 PM,10/13/2016 03:58:00 PM,09/02/2016,Cat,Intact Female,1 month,Domestic Shorthair Mix,Black,0.0
A778018,Sammi,08/07/2018 12:45:00 PM,08/07/2018 12:45:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,11 years,Miniature Schnauzer,White/Black,Sammi,08/08/2018 04:37:00 PM,08/08/2018 04:37:00 PM,08/07/2007,Dog,Neutered Male,11 years,Miniature Schnauzer,White/Black,0.0
A709400,Cooper,08/08/2015 02:15:00 PM,08/08/2015 02:15:00 PM,Loyola And Ed Bluestein in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Labrador Retriever Mix,Brown,Cooper,08/13/2015 06:31:00 PM,08/13/2015 06:31:00 PM,08/08/2013,Dog,Neutered Male,2 years,Labrador Retriever Mix,Brown,0.0
A740259,Polo,12/13/2016 06:01:00 PM,12/13/2016 06:01:00 PM,107 Stork Road in Bastrop (TX),Stray,Normal,Dog,Neutered Male,2 years,Great Pyrenees Mix,White/White,Polo,12/14/2016 05:27:00 PM,12/14/2016 05:27:00 PM,12/13/2014,Dog,Neutered Male,2 years,Great Pyrenees Mix,White/White,0.0
A805714,Jenny,10/01/2019 11:17:00 AM,10/01/2019 11:17:00 AM,Manor (TX),Owner Surrender,Normal,Dog,Intact Female,1 year,Labrador Retriever,Red/White,Jenny,10/04/2019 06:18:00 PM,10/04/2019 06:18:00 PM,04/01/2018,Dog,Spayed Female,1 year,Labrador Retriever,Red/White,0.0
A702002,Diamond,11/01/2015 12:47:00 PM,11/01/2015 12:47:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,1 year,Pit Bull Mix,White,Diamond,11/20/2015 03:50:00 PM,11/20/2015 03:50:00 PM,05/07/2014,Dog,Spayed Female,1 year,Pit Bull Mix,White,0.0
A683345,Muffin,07/09/2014 01:27:00 PM,07/09/2014 01:27:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,8 months,Soft Coated Wheaten Terrier/Labrador Retriever,Sable/Tan,Muffin,07/10/2014 06:59:00 PM,07/10/2014 06:59:00 PM,10/09/2013,Dog,Spayed Female,9 months,Soft Coated Wheaten Terrier/Labrador Retriever,Sable/Tan,0.0
A778544,,08/16/2018 02:06:00 PM,08/16/2018 02:06:00 PM,Decker Lane And Fm 969 in Austin (TX),Stray,Normal,Dog,Intact Female,9 months,Chihuahua Shorthair Mix,Chocolate/Tan,,08/20/2018 06:57:00 PM,08/20/2018 06:57:00 PM,10/16/2017,Dog,Spayed Female,10 months,Chihuahua Shorthair Mix,Chocolate/Tan,0.0
A701207,,04/25/2015 01:25:00 PM,04/25/2015 01:25:00 PM,10124 Aspen Street in Austin (TX),Stray,Normal,Cat,Unknown,2 weeks,Domestic Shorthair Mix,Orange Tabby,,04/25/2015 01:34:00 PM,04/25/2015 01:34:00 PM,04/10/2015,Cat,Unknown,2 weeks,Domestic Shorthair Mix,Orange Tabby,0.0
A782266,*Winston,10/12/2018 04:32:00 PM,10/12/2018 04:32:00 PM,16704 Hamilton Point Circle in Manor (TX),Stray,Injured,Cat,Intact Male,2 years,Domestic Shorthair Mix,Buff/White,*Winston,10/17/2018 12:57:00 PM,10/17/2018 12:57:00 PM,10/12/2016,Cat,Intact Male,2 years,Domestic Shorthair Mix,Buff/White,0.0
A564767,Diego,11/27/2015 12:23:00 PM,11/27/2015 12:23:00 PM,S Oak Dr And Overcup Oak in Austin (TX),Stray,Normal,Dog,Neutered Male,7 years,Miniature Schnauzer Mix,White,Diego,11/28/2015 12:44:00 PM,11/28/2015 12:44:00 PM,06/01/2008,Dog,Neutered Male,7 years,Miniature Schnauzer Mix,White,0.0
A652433,Tanner,04/01/2014 12:57:00 PM,04/01/2014 12:57:00 PM,3403 Merrie Lynn in Austin (TX),Stray,Normal,Dog,Neutered Male,12 years,Cocker Spaniel,Buff/White,Tanner,04/02/2014 12:31:00 PM,04/02/2014 12:31:00 PM,04/24/2001,Dog,Neutered Male,12 years,Cocker Spaniel,Buff/White,0.0
A669973,Charlie,12/31/2013 01:13:00 PM,12/31/2013 01:13:00 PM,Dessau & Braker in Austin (TX),Stray,Normal,Dog,Intact Male,1 month,Jack Russell Terrier Mix,White/Brown,Charlie,05/23/2014 06:45:00 PM,05/23/2014 06:45:00 PM,10/31/2013,Dog,Neutered Male,6 months,Jack Russell Terrier Mix,White/Brown,0.0
A683859,,07/16/2014 01:09:00 PM,07/16/2014 01:09:00 PM,1404 Stonethrow Way in Austin (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair Mix,White,,07/17/2014 09:00:00 AM,07/17/2014 09:00:00 AM,07/16/2012,Cat,Intact Male,2 years,Domestic Shorthair Mix,White,0.0
A801337,*Alice,08/03/2019 11:38:00 AM,08/03/2019 11:38:00 AM,Miss Allisons Way And Addriennes Path in Pflugerville (TX),Stray,Normal,Dog,Intact Female,4 months,Labrador Retriever/Basset Hound,Brown/White,*Alice,08/11/2019 05:35:00 PM,08/11/2019 05:35:00 PM,03/10/2019,Dog,Spayed Female,5 months,Labrador Retriever/Basset Hound,Brown/White,0.0
A765130,Betty,04/25/2018 12:00:00 PM,04/25/2018 12:00:00 PM,Outside Jurisdiction,Owner Surrender,Injured,Dog,Spayed Female,2 years,Staffordshire Mix,Blue/White,Betty,05/17/2018 04:33:00 PM,05/17/2018 04:33:00 PM,01/13/2016,Dog,Spayed Female,2 years,Staffordshire Mix,Blue/White,0.0
A687376,Jones,09/04/2014 10:50:00 AM,09/04/2014 10:50:00 AM,Leander (TX),Stray,Normal,Dog,Intact Male,2 months,Australian Cattle Dog Mix,Black/White,Jones,09/08/2014 06:26:00 PM,09/08/2014 06:26:00 PM,07/04/2014,Dog,Neutered Male,2 months,Australian Cattle Dog Mix,Black/White,0.0
A736559,,10/12/2016 06:28:00 PM,10/12/2016 06:28:00 PM,603 North Cuernavaca in Travis (TX),Public Assist,Normal,Dog,Neutered Male,4 years,Chihuahua Shorthair Mix,White/Tan,,10/13/2016 09:58:00 AM,10/13/2016 09:58:00 AM,10/12/2012,Dog,Neutered Male,4 years,Chihuahua Shorthair Mix,White/Tan,0.0
A764577,,01/02/2018 11:48:00 AM,01/02/2018 11:48:00 AM,5209 Coppermead Ln in Austin (TX),Stray,Normal,Bird,Unknown,1 year,Muscovy Mix,White/Green,,01/05/2018 01:23:00 PM,01/05/2018 01:23:00 PM,01/02/2017,Bird,Unknown,1 year,Muscovy Mix,White/Green,0.0
A747999,*Marius,04/27/2017 06:16:00 PM,04/27/2017 06:16:00 PM,4502 Gillis St in Austin (TX),Stray,Normal,Cat,Intact Male,3 weeks,Domestic Shorthair Mix,Brown Tabby,*Marius,06/04/2017 02:54:00 PM,06/04/2017 02:54:00 PM,04/05/2017,Cat,Neutered Male,1 month,Domestic Shorthair Mix,Brown Tabby,0.0
A666120,Dallas,10/27/2013 12:06:00 PM,10/27/2013 12:06:00 PM,Vargas And Ameda in Austin (TX),Stray,Normal,Dog,Intact Male,9 months,Labrador Retriever/Boston Terrier,White/Black,Dallas,11/01/2013 05:08:00 PM,11/01/2013 05:08:00 PM,12/27/2012,Dog,Neutered Male,10 months,Labrador Retriever/Boston Terrier,White/Black,0.0
A665918,Panda,10/24/2013 02:12:00 PM,10/24/2013 02:12:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,7 months,Flat Coat Retriever Mix,Black/White,Panda,02/23/2014 03:26:00 PM,02/23/2014 03:26:00 PM,03/24/2013,Dog,Neutered Male,11 months,Flat Coat Retriever Mix,Black/White,0.0
A750557,*Dale,05/28/2017 04:33:00 PM,05/28/2017 04:33:00 PM,1508 Montopolis Dr in Austin (TX),Stray,Normal,Cat,Intact Male,1 month,Domestic Shorthair Mix,Brown Tabby/White,*Dale,07/01/2017 02:57:00 PM,07/01/2017 02:57:00 PM,04/22/2017,Cat,Neutered Male,2 months,Domestic Shorthair Mix,Brown Tabby/White,0.0
A707499,Teddy Lucas,07/13/2015 11:30:00 PM,07/13/2015 11:30:00 PM,601 E. 15Th St in Austin (TX),Public Assist,Normal,Cat,Neutered Male,10 years,Persian,White,Teddy Lucas,07/22/2015 03:30:00 PM,07/22/2015 03:30:00 PM,07/13/2005,Cat,Neutered Male,10 years,Persian,White,0.0
A599671,Oso,03/31/2015 02:35:00 PM,03/31/2015 02:35:00 PM,6706 Starcrest in Austin (TX),Stray,Normal,Dog,Neutered Male,4 years,Toy Poodle Mix,White,Oso,03/31/2015 04:12:00 PM,03/31/2015 04:12:00 PM,09/02/2010,Dog,Neutered Male,4 years,Toy Poodle Mix,White,0.0
A743467,Eva,03/06/2017 11:39:00 AM,03/06/2017 11:39:00 AM,Outside Jurisdiction,Owner Surrender,Normal,Dog,Spayed Female,2 years,Pit Bull Mix,White/Black,Eva,05/05/2017 02:44:00 PM,05/05/2017 02:44:00 PM,06/22/2014,Dog,Spayed Female,2 years,Pit Bull Mix,White/Black,0.0
A788596,*Denby,02/05/2019 12:21:00 PM,02/05/2019 12:21:00 PM,1601 Royal Crest Drive in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair Mix,Orange Tabby/White,*Denby,03/09/2019 01:04:00 PM,03/09/2019 01:04:00 PM,10/08/2018,Cat,Neutered Male,4 months,Domestic Shorthair Mix,Orange Tabby/White,0.0
A723960,*Savannah,04/09/2016 02:11:00 PM,04/09/2016 02:11:00 PM,Gunter And Oaksprings Drive in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Chihuahua Shorthair Mix,White/Tan,*Savannah,04/15/2016 12:00:00 AM,04/15/2016 12:00:00 AM,04/09/2014,Dog,Spayed Female,2 years,Chihuahua Shorthair Mix,White/Tan,0.0
A699650,,03/31/2015 11:21:00 AM,03/31/2015 11:21:00 AM,9308  Fm 969 in Travis (TX),Stray,Normal,Dog,Intact Male,2 years,Pit Bull Mix,Brown/White,,04/06/2015 05:46:00 PM,04/06/2015 05:46:00 PM,10/01/2012,Dog,Neutered Male,2 years,Pit Bull Mix,Brown/White,0.0
A694195,Scooby,12/22/2014 12:07:00 PM,12/22/2014 12:07:00 PM,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,9 months,Chihuahua Shorthair Mix,White/Black,Scooby,12/22/2014 05:35:00 PM,12/22/2014 05:35:00 PM,03/22/2014,Dog,Neutered Male,9 months,Chihuahua Shorthair Mix,White/Black,0.0
A790771,,03/16/2019 11:50:00 AM,03/16/2019 11:50:00 AM,1900 Larcomont Drive in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby,,03/19/2019 01:15:00 PM,03/19/2019 01:15:00 PM,03/16/2018,Cat,Intact Female,1 year,Domestic Shorthair Mix,Brown Tabby,0.0
A740108,Marley,12/11/2016 12:12:00 PM,12/11/2016 12:12:00 PM,Austin (TX),Owner Surrender,Sick,Cat,Spayed Female,9 years,Domestic Shorthair Mix,Calico,Marley,12/12/2016 02:58:00 PM,12/12/2016 02:58:00 PM,12/11/2007,Cat,Spayed Female,9 years,Domestic Shorthair Mix,Calico,0.0
A678503,*Europa,05/09/2014 03:44:00 PM,05/09/2014 03:44:00 PM,2121 Rivena Dr in Austin (TX),Stray,Normal,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby/White,*Europa,05/14/2014 03:09:00 PM,05/14/2014 03:09:00 PM,03/18/2014,Cat,Intact Female,1 month,Domestic Shorthair Mix,Brown Tabby/White,0.0
A797907,*Bette,06/19/2019 12:28:00 PM,06/19/2019 12:28:00 PM,Manchaca And Ben White in Austin (TX),Stray,Normal,Dog,Intact Female,2 years,Labrador Retriever Mix,Yellow,*Bette,06/27/2019 06:46:00 PM,06/27/2019 06:46:00 PM,06/19/2017,Dog,Intact Female,2 years,Labrador Retriever Mix,Yellow,0.0
A776290,*Jazzy,07/11/2018 12:30:00 PM,07/11/2018 12:30:00 PM,Colton-Bluff Springs Road And Alum Rock Drive in Austin (TX),Stray,Normal,Dog,Intact Female,1 year,American Pit Bull Terrier Mix,Blue,*Jazzy,08/14/2018 01:16:00 PM,08/14/2018 01:16:00 PM,01/11/2017,Dog,Intact Female,1 year,American Pit Bull Terrier Mix,Blue,0.0
A759314,,09/30/2017 01:22:00 PM,09/30/2017 01:22:00 PM,Austin (TX),Stray,Normal,Dog,Intact Female,4 months,Chihuahua Shorthair Mix,Black/Brown,,10/05/2017 06:25:00 PM,10/05/2017 06:25:00 PM,05/30/2017,Dog,Spayed Female,4 months,Chihuahua Shorthair Mix,Black/Brown,0.0
A625823,Blanca,10/03/2014 09:55:00 AM,10/03/2014 09:55:00 AM,2401 Lakeshore in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Miniature Poodle,White,Blanca,10/15/2014 05:47:00 PM,10/15/2014 05:47:00 PM,04/29/2011,Dog,Spayed Female,3 years,Miniature Poodle,White,0.0
A789639,Rose,12/04/2019 04:34:00 PM,12/04/2019 04:34:00 PM,1917 East 7Th Street in Austin (TX),Stray,Normal,Dog,Spayed Female,6 years,Labrador Retriever Mix,Yellow,Rose,12/12/2019 07:07:00 PM,12/12/2019 07:07:00 PM,02/25/2013,Dog,Spayed Female,6 years,Labrador Retriever Mix,Yellow,0.0
A680856,Big Dog,06/09/2014 11:31:00 AM,06/09/2014 11:31:00 AM,East Stassney & Teri Road in Austin (TX),Stray,Normal,Dog,Intact Male,2 years,Great Pyrenees Mix,Cream,Big Dog,06/10/2014 06:26:00 PM,06/10/2014 06:26:00 PM,06/09/2012,Dog,Neutered Male,2 years,Great Pyrenees Mix,Cream,0.0
A736100,Tommy,10/04/2016 10:32:00 AM,10/04/2016 10:32:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,6 years,Domestic Shorthair Mix,Black/White,Tommy,11/03/2016 10:42:00 PM,11/03/2016 10:42:00 PM,10/04/2010,Cat,Spayed Female,6 years,Domestic Shorthair Mix,Black/White,0.0
A778373,,08/13/2018 02:51:00 PM,08/13/2018 02:51:00 PM,933 East Rundberg Lane in Austin (TX),Stray,Normal,Cat,Intact Male,3 months,Domestic Shorthair Mix,Blue/White,,08/16/2018 04:55:00 PM,08/16/2018 04:55:00 PM,05/13/2018,Cat,Intact Male,3 months,Domestic Shorthair Mix,Blue/White,0.0
A722413,Iris,03/16/2016 12:12:00 PM,03/16/2016 12:12:00 PM,Catalina Dr And Grenada Dr in Austin (TX),Stray,Normal,Dog,Intact Female,3 years,Chihuahua Shorthair Mix,Red/Tan,Iris,03/21/2016 07:10:00 PM,03/21/2016 07:10:00 PM,03/16/2013,Dog,Intact Female,3 years,Chihuahua Shorthair Mix,Red/Tan,0.0
A802587,Ariel,08/20/2019 12:04:00 PM,08/20/2019 12:04:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,9 years,Domestic Shorthair Mix,Tortie,Ariel,09/13/2019 07:21:00 PM,09/13/2019 07:21:00 PM,02/20/2010,Cat,Spayed Female,9 years,Domestic Shorthair Mix,Tortie,0.0
A749090,,05/10/2017 06:51:00 PM,05/10/2017 06:51:00 PM,11003 Harris Branch Parkway in Austin (TX),Stray,Normal,Cat,Intact Female,1 year,Domestic Medium Hair Mix,Blue,,05/14/2017 04:59:00 PM,05/14/2017 04:59:00 PM,05/10/2016,Cat,Spayed Female,1 year,Domestic Medium Hair Mix,Blue,0.0
A785845,Lila,12/13/2018 01:55:00 PM,12/13/2018 01:55:00 PM,Austin (TX),Public Assist,Normal,Dog,Intact Female,10 years,Pit Bull Mix,Gray,Lila,12/21/2018 12:41:00 PM,12/21/2018 12:41:00 PM,12/11/2008,Dog,Intact Female,10 years,Pit Bull Mix,Gray,0.0
A788093,,01/26/2019 11:45:00 AM,01/26/2019 11:45:00 AM,15906 Windermere Drive in Pflugerville (TX),Stray,Normal,Cat,Unknown,1 year,Domestic Longhair Mix,Brown Tabby/White,,01/30/2019 10:50:00 AM,01/30/2019 10:50:00 AM,01/26/2018,Cat,Unknown,1 year,Domestic Longhair Mix,Brown Tabby/White,0.0
A698676,,03/16/2015 10:47:00 AM,03/16/2015 10:47:00 AM,Montopolis & East Riverside Drive in Austin (TX),Stray,Normal,Dog,Intact Female,4 years,Yorkshire Terrier Mix,Tan/Silver,,03/24/2015 02:30:00 PM,03/24/2015 02:30:00 PM,03/16/2011,Dog,Spayed Female,4 years,Yorkshire Terrier Mix,Tan/Silver,0.0
A666161,*Mister,10/28/2013 11:04:00 AM,10/28/2013 11:04:00 AM,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,9 years,Domestic Shorthair Mix,Blue Tabby,*Mister,12/05/2013 07:16:00 PM,12/05/2013 07:16:00 PM,10/28/2004,Cat,Neutered Male,9 years,Domestic Shorthair Mix,Blue Tabby,0.0
A751971,Duke,12/26/2017 11:38:00 AM,12/26/2017 11:38:00 AM,Travis (TX),Owner Surrender,Normal,Dog,Neutered Male,1 year,German Shepherd Mix,Tan,Duke,07/30/2018 12:00:00 AM,07/30/2018 12:00:00 AM,12/19/2016,Dog,Neutered Male,1 year,German Shepherd Mix,Tan,0.0
A685386,Kota,08/06/2014 01:54:00 PM,08/06/2014 01:54:00 PM,Longview Rd &  Harpers Ferry in Austin (TX),Stray,Normal,Dog,Intact Female,2 months,Labrador Retriever Mix,Black,Kota,08/24/2014 03:13:00 PM,08/24/2014 03:13:00 PM,05/30/2014,Dog,Spayed Female,2 months,Labrador Retriever Mix,Black,0.0
A710322,Leu,08/21/2015 03:01:00 PM,08/21/2015 03:01:00 PM,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,7 years,Domestic Shorthair Mix,Brown Tabby,Leu,10/09/2015 03:26:00 PM,10/09/2015 03:26:00 PM,08/21/2008,Cat,Spayed Female,7 years,Domestic Shorthair Mix,Brown Tabby,0.0
A697281,,02/23/2015 12:07:00 PM,02/23/2015 12:07:00 PM,303 E. Croslin #108 in Austin (TX),Stray,Normal,Dog,Intact Male,3 months,Chihuahua Longhair/Italian Greyhound,Tricolor,,03/03/2015 01:14:00 PM,03/03/2015 01:14:00 PM,11/20/2014,Dog,Neutered Male,3 months,Chihuahua Longhair/Italian Greyhound,Tricolor,0.0
A807573,,10/26/2019 03:58:00 PM,10/26/2019 03:58:00 PM,15009 Sassafras in Pflugerville (TX),Stray,Normal,Cat,Intact Male,2 years,Domestic Shorthair,Brown Tabby,,11/02/2019 01:44:00 PM,11/02/2019 01:44:00 PM,10/26/2017,Cat,Intact Male,2 years,Domestic Shorthair,Brown Tabby,0.0
